armPos0,armPos1,armPos2,armPos3,armPos4,armPos5,targetPos0,targetPos1,targetPos2,Duration(micros),Score*1000,Distance*1000,Success,Collision,NbActions,NbIterationGegelati,MotorPos
2048,2048,2048,2048,512,256,-297,-145,351,1215,22040,2487,1,0,506,506,2048
2048,2048,2048,2048,512,256,-199,-153,251,1894,19380,2696,1,0,772,772,2051
2048,2048,2048,2048,512,256,75,-304,70,2140,18300,2968,1,0,880,880,2045
2048,2048,2048,2048,512,256,24,201,60,1107,22210,2831,1,0,489,489,2048
2048,2048,2048,2048,512,256,-146,73,103,1625,-54402,54402,0,1,781,781,2048
2048,2048,2048,2048,512,256,57,-56,170,2105,-119092,119092,0,1,838,838,2048
2048,2048,2048,2048,512,256,114,134,510,1115,21910,2720,1,0,519,519,2048
2048,2048,2048,2048,512,256,144,145,86,1342,20680,2852,1,0,642,642,2048
2048,2048,2048,2048,512,256,-127,-62,272,2106,-4355,4355,0,1,973,973,2048
2048,2048,2048,2048,512,256,-91,-328,224,1527,20280,2892,1,0,682,682,2051
2048,2048,2048,2048,512,256,288,-2,76,1518,20930,2823,1,0,617,617,2048
2048,2048,2048,2048,512,256,-130,-27,471,2220,18100,1959,1,0,900,900,2048
2048,2048,2048,2048,512,256,-73,315,216,2510,-14083,14083,0,1,971,971,2048
2048,2048,2048,2048,512,256,21,203,303,1214,22820,2507,1,0,428,428,2048
2048,2048,2048,2048,512,256,71,-124,339,2778,16149,2523,1,0,1095,1095,2048
2048,2048,2048,2048,512,256,-31,-352,155,2121,19490,2817,1,0,761,761,2051
2048,2048,2048,2048,512,256,262,-242,214,1706,21670,2379,1,0,543,543,2045
2048,2048,2048,2048,512,256,242,141,38,1527,21780,2656,1,0,532,532,2048
2048,2048,2048,2048,512,256,412,15,81,30212,-152986,2475,1,0,541,427,2048
2048,2048,2048,2048,512,256,159,198,48,1141,21950,2586,1,0,515,515,2048
2048,2048,2048,2048,512,256,127,140,238,1213,21220,2711,1,0,588,588,2048
2048,2048,2048,2048,512,256,53,435,128,1079,-167087,167087,0,1,566,566,2048
2048,2048,2048,2048,512,256,82,-237,194,1815,17990,2273,1,0,911,911,2045
2048,2048,2048,2048,512,256,-186,225,341,5835,-17986,2816,1,0,619,605,2048
2048,2048,2048,2048,512,256,-45,-103,264,2613,-61573,61573,0,1,1035,1035,2051
2048,2048,2048,2048,512,256,-143,-328,190,1038,20540,2343,1,0,656,656,2051
2048,2048,2048,2048,512,256,-39,316,203,1823,-15447,15447,0,1,863,863,2048
2048,2048,2048,2048,512,256,60,156,179,799,-17169,17169,0,1,575,575,2048
2048,2048,2048,2048,512,256,-151,-307,220,1287,20660,2951,1,0,644,644,2051
2048,2048,2048,2048,512,256,-234,-157,359,2000,20000,2659,1,0,710,710,2048
2048,2048,2048,2048,512,256,115,85,494,1108,20540,2848,1,0,656,656,2048
2048,2048,2048,2048,512,256,60,324,221,321,25170,2816,1,0,193,193,2048
2048,2048,2048,2048,512,256,-184,-108,350,1342,18340,2620,1,0,876,876,2048
2048,2048,2048,2048,512,256,214,175,404,802,22790,2808,1,0,431,431,2048
2048,2048,2048,2048,512,256,237,299,354,36806,-359995,2528,1,0,451,171,2048
2048,2048,2048,2048,512,256,-352,23,259,1621,-8786,2108,1,0,337,328,2051
2048,2048,2048,2048,512,256,-54,70,123,1891,-138424,138424,0,1,778,778,2048
