armPos0,armPos1,armPos2,armPos3,armPos4,armPos5,targetPos0,targetPos1,targetPos2,Duration(micros),Score*1000,Distance*1000,Success,Collision,NbActions,NbIterationGegelati,MotorPos
2048,2048,2048,2048,512,256,-297,-145,351,19681,-30216,2963,1,0,608,535,2051
2048,2048,2048,2048,512,256,-199,-153,251,1954,19240,2696,1,0,786,786,2048
2048,2048,2048,2048,512,256,75,-304,70,2023,17830,1700,1,0,927,927,2045
2048,2048,2048,2048,512,256,24,201,60,3423,-19749,2502,1,0,539,529,2045
2048,2048,2048,2048,512,256,-146,73,103,1221,-65398,65398,0,1,683,683,2048
2048,2048,2048,2048,512,256,57,-56,170,12669,-96575,96575,0,1,930,880,2045
2048,2048,2048,2048,512,256,114,134,510,332071,-134579,92787,0,0,1710,521,2048
2048,2048,2048,2048,512,256,144,145,86,2009,-59904,59904,0,1,619,619,2045
2048,2048,2048,2048,512,256,-127,-62,272,3054,17640,2644,1,0,946,946,2051
2048,2048,2048,2048,512,256,-91,-328,224,17342,20330,2865,1,0,677,627,2048
2048,2048,2048,2048,512,256,288,-2,76,2113,20270,2823,1,0,683,683,2045
2048,2048,2048,2048,512,256,-130,-27,471,1569,21420,2816,1,0,568,568,2051
2048,2048,2048,2048,512,256,-73,315,216,503,25220,2755,1,0,188,188,2048
2048,2048,2048,2048,512,256,21,203,303,1106,23220,2344,1,0,388,388,2048
2048,2048,2048,2048,512,256,71,-124,339,3381,16900,2710,1,0,1020,1020,2048
2048,2048,2048,2048,512,256,-31,-352,155,19321,1472,2370,1,0,756,701,2048
2048,2048,2048,2048,512,256,262,-242,214,1799,21630,2273,1,0,547,547,2045
2048,2048,2048,2048,512,256,242,141,38,36594,-3740,2548,1,0,742,634,2045
2048,2048,2048,2048,512,256,412,15,81,42684,-44291,2999,1,0,618,480,2045
2048,2048,2048,2048,512,256,159,198,48,15596,-10175,2635,1,0,622,567,2045
2048,2048,2048,2048,512,256,127,140,238,1558,21160,2711,1,0,594,594,2045
2048,2048,2048,2048,512,256,53,435,128,80117,-3067,2816,1,0,458,198,2048
2048,2048,2048,2048,512,256,82,-237,194,12833,17680,2682,1,0,942,892,2045
2048,2048,2048,2048,512,256,-186,225,341,456,24700,2725,1,0,240,240,2051
2048,2048,2048,2048,512,256,-45,-103,264,2425,-32405,32405,0,1,1080,1080,2051
2048,2048,2048,2048,512,256,-143,-328,190,18493,-13388,2797,1,0,666,602,2048
2048,2048,2048,2048,512,256,-39,316,203,396,25450,2684,1,0,165,165,2048
2048,2048,2048,2048,512,256,60,156,179,1459,-17169,17169,0,1,571,571,2045
2048,2048,2048,2048,512,256,-151,-307,220,13873,20740,2966,1,0,636,586,2048
2048,2048,2048,2048,512,256,-234,-157,359,1633,21540,2948,1,0,556,556,2051
2048,2048,2048,2048,512,256,115,85,494,222578,-39229,2519,1,0,1318,538,2048
2048,2048,2048,2048,512,256,60,324,221,5385,-29719,2940,1,0,190,166,2045
2048,2048,2048,2048,512,256,-184,-108,350,1506,19560,2288,1,0,754,754,2051
2048,2048,2048,2048,512,256,214,175,404,24155,-1015,2984,1,0,397,292,2048
2048,2048,2048,2048,512,256,237,299,354,139830,-32351,2841,1,0,828,244,2048
2048,2048,2048,2048,512,256,-352,23,259,2719,-7483,2897,1,0,350,342,2048
2048,2048,2048,2048,512,256,-54,70,123,1122,-114312,114312,0,1,577,577,2048
2048,2048,2048,2048,512,256,284,-185,317,8679,-47645,2960,1,0,546,510,2048
