armPos0,armPos1,armPos2,armPos3,armPos4,armPos5,targetPos0,targetPos1,targetPos2,Duration(micros),Score*1000,Distance*1000,Success,Collision,NbActions,NbIterationGegelati,MotorPos
3373,2643,2783,2718,512,256,-199,-153,252,7452,36040,2693,1,0,810,802,3373
158,2313,1588,2603,512,256,24,202,59,3104,34030,2446,1,0,1011,1011,161
2773,1518,1368,1613,512,256,57,-56,170,2847,-62355,62355,0,1,897,897,2770
1593,1853,2333,2303,512,256,144,147,89,1092,38750,2740,1,0,539,539,1596
3373,1203,1078,2568,512,256,-91,-328,224,49,-266925,266925,0,1,18,18,3373
1023,2093,1638,2058,512,256,-128,-28,473,2134,-153680,153680,0,1,694,694,1026
2198,1983,1793,2178,512,256,20,205,301,12420,36680,2423,1,0,746,717,2195
343,1463,2133,1243,512,256,-48,-370,136,30734,-256120,256120,0,1,1512,1428,346
538,2358,1928,2798,512,256,242,143,37,8425,-72346,72346,0,1,666,638,541
1053,3008,2678,2643,512,256,160,200,48,2575,33430,2812,1,0,1071,1070,1056
1568,1333,1258,2208,512,256,50,435,125,309908,-48373,48373,0,0,3414,2553,1571
223,1818,1313,2638,512,256,-187,224,341,360902,-199246,197428,0,0,3414,2659,226
3453,1203,1858,1133,512,256,-156,-324,182,2173,-269119,269119,0,1,289,285,3453
2128,1973,1873,1948,512,256,60,156,180,31439,35269,2751,1,0,887,866,2125
3798,2073,2093,1823,512,256,-234,-160,360,301390,-233208,233208,0,1,2530,1985,3795
3493,1143,2173,2088,512,256,60,325,219,56728,-318349,319639,0,1,538,452,3496
3418,1853,2573,1108,512,256,215,175,402,583375,-208861,208861,0,0,3414,2580,3415
3668,1133,2793,2263,512,256,-352,21,259,313,-520907,520907,0,1,143,143,3671
2483,1493,1593,1025,512,256,285,-182,319,2277,-303911,303911,0,1,807,807,2480
1828,2258,2498,2158,512,256,162,273,226,6074,38870,2800,1,0,527,512,1828
3988,1503,1148,2913,512,256,-257,-59,475,35083,-295559,295559,0,1,577,553,3985
3633,1583,2138,1693,512,256,30,-346,134,64403,-203532,203532,0,1,1609,1495,3633
1078,1048,2708,2658,512,256,285,238,74,302379,-279387,277571,0,0,3414,2934,1075
2118,1448,1468,2483,512,256,80,-157,378,190966,-25615,25615,0,0,3414,2998,2115
1088,2908,2423,2938,512,256,391,130,75,105528,-206084,206084,0,1,957,882,1091
688,2408,2413,1228,512,256,75,-212,376,247127,-99958,99958,0,0,3414,2935,688
2983,1153,2168,2853,512,256,96,120,484,13575,-239812,239812,0,1,211,184,2986
938,1813,1253,2348,512,256,-103,194,338,262441,-112690,110843,0,0,3414,2667,941
3868,1328,1253,1943,512,256,-72,88,194,1880,-51580,51580,0,1,544,544,3865
658,1673,1478,2768,512,256,-11,312,275,301884,-17941,15531,0,0,3414,2617,661
3943,2128,1393,2913,512,256,193,-262,188,218868,-116930,114546,0,0,3414,2830,3940
238,1588,2923,1513,512,256,341,49,337,7451,37930,2490,1,0,621,612,241
