armPos0,armPos1,armPos2,armPos3,armPos4,armPos5,targetPos0,targetPos1,targetPos2,Duration(micros),Score*1000,Distance*1000,Success,Collision,NbActions,NbIterationGegelati,MotorPos
3373,2643,2783,2718,512,256,-199,-153,252,274210,32280,2773,1,0,1186,186,3373
158,2313,1588,2603,512,256,24,202,59,1885,35430,2209,1,0,871,871,161
2773,1518,1368,1613,512,256,57,-56,170,832,-184080,184080,0,1,404,404,2776
1593,1853,2333,2303,512,256,144,147,89,2158,34870,2780,1,0,927,927,1593
3373,1203,1078,2568,512,256,-91,-328,224,1230236,11320,2825,1,0,3282,282,3373
1023,2093,1638,2058,512,256,-128,-28,473,414845,-44547,2237,1,0,1067,21,1026
2198,1983,1793,2178,512,256,20,205,301,955754,-476804,2974,1,0,2821,343,2195
343,1463,2133,1243,512,256,-48,-370,136,619,-122044,122044,0,1,313,313,343
538,2358,1928,2798,512,256,242,143,37,1135,38250,2983,1,0,589,589,541
1053,3008,2678,2643,512,256,160,200,48,2030,35190,2828,1,0,895,895,1053
1568,1333,1258,2208,512,256,50,435,125,1303711,-205984,15799,0,0,3414,219,1568
223,1818,1313,2638,512,256,-187,224,341,148893,-904261,22154,0,1,355,5,226
3453,1203,1858,1133,512,256,-156,-324,182,400712,31470,2013,1,0,1267,267,3453
2128,1973,1873,1948,512,256,60,156,180,353238,-18903,2497,1,0,1610,587,2125
3798,2073,2093,1823,512,256,-234,-160,360,1225157,-208789,12678,0,0,3414,215,3795
3493,1143,2173,2088,512,256,60,325,219,325785,-1230386,94385,0,1,863,2,3493
3418,1853,2573,1108,512,256,215,175,402,142584,-345859,2711,1,0,898,627,3415
3668,1133,2793,2263,512,256,-352,21,259,399941,28180,2843,1,0,1596,596,3668
2483,1493,1593,1025,512,256,285,-182,319,155927,-844153,357384,0,1,389,11,2486
1828,2258,2498,2158,512,256,162,273,226,1302,39129,2904,1,0,501,501,1828
3988,1503,1148,2913,512,256,-257,-59,475,1304085,-143058,23954,0,0,3414,295,3985
3633,1583,2138,1693,512,256,30,-346,134,766,-33451,33451,0,1,371,371,3633
1078,1048,2708,2658,512,256,285,238,74,1326735,-314413,24378,0,0,3414,126,1078
2118,1448,1468,2483,512,256,80,-157,378,202357,-725073,89382,0,1,385,8,2121
1088,2908,2423,2938,512,256,391,130,75,1344200,-386621,33811,0,0,3414,60,1091
688,2408,2413,1228,512,256,75,-212,376,59388,-198591,2501,1,0,560,378,685
2983,1153,2168,2853,512,256,96,120,484,105227,-482773,2574,1,0,449,130,2986
938,1813,1253,2348,512,256,-103,194,338,146331,-421710,2219,1,0,893,580,941
3868,1328,1253,1943,512,256,-72,88,194,339,-233767,233767,0,1,151,151,3868
658,1673,1478,2768,512,256,-11,312,275,256404,-760193,2891,1,0,665,213,661
3943,2128,1393,2913,512,256,193,-262,188,299,-194464,194464,0,1,124,124,3943
238,1588,2923,1513,512,256,341,49,337,260409,-999391,2340,1,0,605,10,238
2623,1613,1128,2423,512,256,78,-339,29,1319,-170639,170639,0,1,608,608,2623
3983,2223,2133,2068,512,256,35,-82,448,6635,-56240,41695,0,1,507,488,3983
428,1118,2913,1768,512,256,188,-342,82,2067,35120,2987,1,0,902,902,428
1968,2443,2373,3003,512,256,328,283,86,1178597,-123399,26281,0,0,3414,319,1968
3378,1728,1793,1898,512,256,-175,102,164,1249,38840,2798,1,0,530,530,3378
2963,1793,1443,1998,512,256,290,51,253,65660,-331004,2824,1,0,990,733,2960
1563,1388,1378,2368,512,256,-132,-161,206,450109,-133485,133485,0,1,1150,150,1563
3603,1583,2383,1148,512,256,91,40,508,1389831,-416475,17472,0,0,3414,20,3600
1003,2448,2508,2478,512,256,190,47,119,2198,34230,2830,1,0,991,991,1003
623,2603,2718,1378,512,256,-311,162,329,229761,-1235351,268400,0,1,479,12,626
2608,1248,1113,2263,512,256,73,-60,481,597,-294401,294401,0,1,327,327,2611
2313,1293,2768,2933,512,256,-238,117,415,43049,-750551,479253,0,1,167,3,2316
3108,1848,2028,1593,512,256,137,-64,224,1349,-254996,254996,0,1,594,594,3111
3253,2383,2238,2083,512,256,-205,-199,392,610,41200,2465,1,0,294,294,3256
1333,1793,1288,1998,512,256,420,114,150,1349114,-417656,20481,0,0,3414,16,1330
198,2473,2368,1828,512,256,-224,308,149,173904,-1327621,472794,0,1,559,4,201
68,2453,2493,2548,512,256,297,182,267,247095,-700576,2785,1,0,1130,470,71
693,2228,2253,1098,512,256,250,209,415,354723,-1239740,2887,1,0,1207,281,696
1923,1743,2653,1513,512,256,-37,136,172,101368,-501676,77969,0,1,444,210,1923
568,1178,2673,2133,512,256,-233,-102,250,497890,-264257,71364,0,1,1239,56,568
1813,1283,1618,1473,512,256,-149,181,90,124139,-412295,2535,1,0,621,289,1813
3553,2383,3048,1803,512,256,264,-298,284,4196,-540054,507392,0,1,18,3,3553
3183,1803,2783,2718,512,256,100,191,135,117680,-718164,138431,0,1,313,2,3183
1598,2383,3058,2273,512,256,185,217,78,404,-152563,152563,0,1,230,230,1598
2668,1803,1738,1428,512,256,-336,67,201,135416,-571619,2831,1,0,564,126,2671
1903,2568,2313,2848,512,256,-232,-138,147,330632,33080,2474,1,0,1106,106,1903
4073,2573,2813,1148,512,256,-133,-121,307,928930,-683059,11956,0,0,3414,739,4070
273,1873,1788,3033,512,256,264,33,455,492703,-466688,2838,1,0,1750,281,276
1548,2793,2848,2988,512,256,-266,11,27,270,-576397,576397,0,1,93,93,1548
223,1823,1738,1928,512,256,-38,115,9,2325,-148358,148358,0,1,785,785,226
3188,2598,2028,2748,512,256,-199,-74,435,26576,-60278,2869,1,0,334,270,3191
1268,1113,1618,1293,512,256,-323,-134,244,204877,-820270,2949,1,0,1302,711,1271
28,2253,2828,2583,512,256,-129,-87,482,1145455,-398665,11519,0,0,3414,27,31
2508,1483,2783,2543,512,256,-27,-373,87,315606,-1315096,66565,0,1,875,2,2508
3058,2273,1948,1823,512,256,-160,-55,124,1851,37990,2781,1,0,615,615,3061
3833,1183,3048,1768,512,256,-300,20,329,226,-469616,469616,0,1,88,88,3836
2463,2228,2778,1408,512,256,-120,405,152,195687,-646914,17064,0,1,796,190,2463
98,1948,1483,2973,512,256,261,218,316,335086,-1083371,2738,1,0,1469,471,101
823,2713,2073,2833,512,256,309,244,280,370282,-69212,1497,1,0,1293,218,826
3568,2448,2968,2378,512,256,176,277,194,29239,-734924,500877,0,1,92,2,3568
2493,1303,1208,1648,512,256,-177,38,152,166328,-560902,2650,1,0,742,210,2496
1228,2673,2508,2373,512,256,140,57,194,2699,-23843,23843,0,1,965,965,1228
1468,2433,1758,2828,512,256,-242,-111,135,2563,35320,2579,1,0,882,882,1471
2078,2563,2783,2803,512,256,-22,289,223,337335,-45719,2802,1,0,1161,109,2078
1588,1033,2338,2543,512,256,309,-290,103,1032004,-400735,12134,0,0,3414,31,1588
2973,1548,3068,2293,512,256,228,-109,225,673,-226514,222522,0,1,4,2,2973
2733,1173,1133,2953,512,256,-264,40,144,44247,-242632,2850,1,0,520,330,2733
3538,2088,1318,2858,512,256,-26,289,72,88915,-371846,2470,1,0,858,521,3538
2113,1373,1523,2473,512,256,-48,249,245,269531,-990193,2928,1,0,1147,158,2113
3733,3033,2688,3063,512,256,88,123,42,18,-506907,506907,0,1,11,11,3733
638,2723,2838,1548,512,256,-112,246,364,284325,27080,2858,1,0,1706,706,641
1168,2283,2228,2068,512,256,316,-10,372,344,42670,1723,1,0,147,147,1165
2683,1788,1733,1668,512,256,-118,-265,281,495576,19710,2844,1,0,2443,443,2686
263,1463,1393,1973,512,256,223,306,297,130062,-744563,2707,1,0,1036,474,266
938,2263,2238,2083,512,256,-335,202,110,235312,-1647463,2560,1,0,901,16,941
2833,2333,2128,2648,512,256,337,-85,145,202505,-1678221,422450,0,1,956,3,2833
4053,1668,1243,2818,512,256,-56,381,337,42832,-854591,391265,0,1,409,82,4053
3923,1678,2123,1413,512,256,-153,335,327,247691,-1471,2905,1,0,1014,6,3923
2353,1283,1703,2143,512,256,-194,-110,138,229273,-9555,2806,1,0,1077,65,2353
3163,2708,2378,2138,512,256,-102,-166,441,197668,-1022060,2294,1,0,1249,342,3166
1958,2478,1598,2833,512,256,219,382,135,677178,-370479,19590,0,0,3414,62,1955
1638,1838,1993,2643,512,256,42,368,150,372,40890,1738,1,0,325,325,1638
2508,1628,1668,1443,512,256,-52,46,353,360,-56492,56492,0,1,202,202,2508
3433,1958,1653,2563,512,256,-50,214,106,1267,36629,2701,1,0,751,751,3433
1948,1983,2493,1578,512,256,293,193,180,420,40350,2243,1,0,379,379,1948
2348,1808,2078,1263,512,256,-116,230,479,637005,-276190,14657,0,0,3414,156,2348
593,2008,1513,2708,512,256,81,386,141,150662,-994504,1530,1,0,1371,465,596
3518,1678,2468,1203,512,256,155,-141,490,1625,-179505,176806,0,1,254,249,3521
