armPos0,armPos1,armPos2,armPos3,armPos4,armPos5,targetPos0,targetPos1,targetPos2,Duration(micros),Score*1000,Distance*1000,Success,Collision,NbActions,NbIterationGegelati,MotorPos
3373,2643,2783,2718,512,256,-199,-153,252,1990,35410,2561,1,0,873,873,3373
158,2313,1588,2603,512,256,24,202,59,1883,35430,2209,1,0,871,871,161
2773,1518,1368,1613,512,256,57,-56,170,883,-184080,184080,0,1,404,404,2776
1593,1853,2333,2303,512,256,144,147,89,2140,34870,2780,1,0,927,927,1593
3373,1203,1078,2568,512,256,-91,-328,224,361340,3671,2859,1,0,1294,340,3373
1023,2093,1638,2058,512,256,-128,-28,473,812662,-54316,12654,0,0,3414,1417,1026
2198,1983,1793,2178,512,256,20,205,301,1345036,-15360,15360,0,0,3414,664,2195
343,1463,2133,1243,512,256,-48,-370,136,885,-122044,122044,0,1,313,313,343
538,2358,1928,2798,512,256,242,143,37,1314,38250,2983,1,0,589,589,541
1053,3008,2678,2643,512,256,160,200,48,2165,35190,2828,1,0,895,895,1053
1568,1333,1258,2208,512,256,50,435,125,1276919,-21254,20234,0,0,3414,562,1568
223,1818,1313,2638,512,256,-187,224,341,648246,-66070,60645,0,0,3414,1860,226
3453,1203,1858,1133,512,256,-156,-324,182,265314,3586,2451,1,0,913,311,3453
2128,1973,1873,1948,512,256,60,156,180,9899,-26330,2772,1,0,641,611,2125
3798,2073,2093,1823,512,256,-234,-160,360,1151807,-18331,11934,0,0,3414,409,3795
3493,1143,2173,2088,512,256,60,325,219,212301,-71161,71161,0,1,924,274,3493
3418,1853,2573,1108,512,256,215,175,402,738651,-54155,14303,0,0,3414,1169,3415
3668,1133,2793,2263,512,256,-352,21,259,4737,-297878,297878,0,1,1588,1588,3668
2483,1493,1593,1025,512,256,285,-182,319,1819,-336980,336980,0,1,691,691,2486
1828,2258,2498,2158,512,256,162,273,226,1372,39129,2904,1,0,501,501,1828
3988,1503,1148,2913,512,256,-257,-59,475,53957,-179411,166985,0,1,493,331,3985
3633,1583,2138,1693,512,256,30,-346,134,1058,-33451,33451,0,1,371,371,3633
1078,1048,2708,2658,512,256,285,238,74,3256,32379,2300,1,0,1176,1176,1078
2118,1448,1468,2483,512,256,80,-157,378,1918,-82008,82008,0,1,688,688,2121
1088,2908,2423,2938,512,256,391,130,75,7005,-64218,32430,0,1,70,49,1091
688,2408,2413,1228,512,256,75,-212,376,526335,-33764,33764,0,0,3414,1814,685
2983,1153,2168,2853,512,256,96,120,484,878677,-25920,25920,0,0,3414,714,2986
938,1813,1253,2348,512,256,-103,194,338,596874,-67551,41863,0,0,3414,1594,941
3868,1328,1253,1943,512,256,-72,88,194,481,-233767,233767,0,1,151,151,3868
658,1673,1478,2768,512,256,-11,312,275,784675,-16704,12895,0,0,3414,1009,661
3943,2128,1393,2913,512,256,193,-262,188,363,-194464,194464,0,1,124,124,3943
238,1588,2923,1513,512,256,341,49,337,631320,-10694,2979,1,0,2904,989,238
2623,1613,1128,2423,512,256,78,-339,29,1783,-170639,170639,0,1,608,608,2623
3983,2223,2133,2068,512,256,35,-82,448,2260,-58117,57715,0,1,529,527,3983
428,1118,2913,1768,512,256,188,-342,82,2501,35120,2987,1,0,902,902,428
1968,2443,2373,3003,512,256,328,283,86,466609,-44641,21344,0,1,1839,414,1968
3378,1728,1793,1898,512,256,-175,102,164,1507,38840,2798,1,0,530,530,3378
2963,1793,1443,1998,512,256,290,51,253,96129,33590,2972,1,0,1055,755,2960
1563,1388,1378,2368,512,256,-132,-161,206,33808,34280,2688,1,0,986,886,1563
3603,1583,2383,1148,512,256,91,40,508,459640,-42025,2766,1,0,2581,1235,3600
1003,2448,2508,2478,512,256,190,47,119,2858,34230,2830,1,0,991,991,1003
623,2603,2718,1378,512,256,-311,162,329,400186,-83927,83927,0,0,3414,2214,626
2608,1248,1113,2263,512,256,73,-60,481,899,-294401,294401,0,1,327,327,2611
2313,1293,2768,2933,512,256,-238,117,415,52455,36720,2640,1,0,742,592,2316
3108,1848,2028,1593,512,256,137,-64,224,1712,-254996,254996,0,1,594,594,3111
3253,2383,2238,2083,512,256,-205,-199,392,830,41200,2465,1,0,294,294,3256
1333,1793,1288,1998,512,256,420,114,150,500696,26660,2361,1,0,1748,198,1330
198,2473,2368,1828,512,256,-224,308,149,2177,35750,2903,1,0,839,839,201
68,2453,2493,2548,512,256,297,182,267,1993,36650,2858,1,0,749,749,71
