armPos0,armPos1,armPos2,armPos3,armPos4,armPos5,targetPos0,targetPos1,targetPos2,Duration(micros),Score*1000,Distance*1000,Success,Collision,NbActions,NbIterationGegelati,MotorPos
2048,2048,2048,2048,512,256,-297,-145,351,845,22090,1613,1,0,501,501,2048
2048,2048,2048,2048,512,256,-199,-153,251,4251,19290,2543,1,0,781,776,2048
2048,2048,2048,2048,512,256,75,-304,70,4719,1256,2638,1,0,913,903,2048
2048,2048,2048,2048,512,256,24,201,60,51587,19300,2351,1,0,780,535,2048
2048,2048,2048,2048,512,256,-146,73,103,77433,3551,2767,1,0,875,572,2048
2048,2048,2048,2048,512,256,57,-56,170,7506,-96066,96066,0,1,1143,1128,2048
2048,2048,2048,2048,512,256,114,134,510,97396,19000,2796,1,0,810,610,2048
2048,2048,2048,2048,512,256,144,145,86,51082,17780,2530,1,0,932,842,2048
2048,2048,2048,2048,512,256,-127,-62,272,3173,16850,2643,1,0,1025,1025,2048
2048,2048,2048,2048,512,256,-91,-328,224,16634,20030,2605,1,0,707,682,2048
2048,2048,2048,2048,512,256,288,-2,76,2166,20400,2658,1,0,670,670,2048
2048,2048,2048,2048,512,256,-130,-27,471,4968,18250,1545,1,0,885,885,2048
2048,2048,2048,2048,512,256,-73,315,216,23395,6755,2655,1,0,202,131,2048
2048,2048,2048,2048,512,256,21,203,303,278475,-39871,39871,0,0,1710,895,2048
2048,2048,2048,2048,512,256,71,-124,339,12182,15740,2733,1,0,1136,1136,2048
2048,2048,2048,2048,512,256,-31,-352,155,11860,19250,2175,1,0,785,755,2048
2048,2048,2048,2048,512,256,262,-242,214,4835,21630,2436,1,0,547,537,2048
2048,2048,2048,2048,512,256,242,141,38,7832,20910,2863,1,0,619,599,2048
2048,2048,2048,2048,512,256,412,15,81,34360,2090,2808,1,0,622,514,2048
2048,2048,2048,2048,512,256,159,198,48,54795,19810,2994,1,0,729,559,2048
2048,2048,2048,2048,512,256,127,140,238,31376,18009,2380,1,0,909,819,2048
2048,2048,2048,2048,512,256,53,435,128,77533,22210,2938,1,0,489,259,2048
2048,2048,2048,2048,512,256,82,-237,194,8239,5690,2786,1,0,1008,991,2048
2048,2048,2048,2048,512,256,-186,225,341,17977,24189,2857,1,0,291,236,2048
2048,2048,2048,2048,512,256,-45,-103,264,3276,-50963,50963,0,1,1136,1136,2051
2048,2048,2048,2048,512,256,-143,-328,190,14754,692,2777,1,0,669,629,2048
2048,2048,2048,2048,512,256,-39,316,203,28450,4134,2971,1,0,209,121,2048
2048,2048,2048,2048,512,256,60,156,179,83560,14560,2463,1,0,1254,999,2048
2048,2048,2048,2048,512,256,-151,-307,220,14572,20140,2950,1,0,696,656,2048
2048,2048,2048,2048,512,256,-234,-157,359,1957,20340,2787,1,0,676,676,2048
2048,2048,2048,2048,512,256,115,85,494,69903,-2084,2667,1,0,897,692,2048
2048,2048,2048,2048,512,256,60,324,221,20233,25110,1578,1,0,199,134,2048
2048,2048,2048,2048,512,256,-184,-108,350,3211,18660,2848,1,0,844,844,2048
2048,2048,2048,2048,512,256,214,175,404,16993,22250,2757,1,0,485,435,2048
2048,2048,2048,2048,512,256,237,299,354,51264,21920,2914,1,0,518,353,2048
2048,2048,2048,2048,512,256,-352,23,259,3523,3322,2996,1,0,339,331,2051
2048,2048,2048,2048,512,256,-54,70,123,153636,-28,2953,1,0,1153,673,2048
2048,2048,2048,2048,512,256,284,-185,317,1479,22080,2898,1,0,502,502,2048
