armPos0,armPos1,armPos2,armPos3,armPos4,armPos5,targetPos0,targetPos1,targetPos2,Duration(micros),Score*1000,Distance*1000,Success,Collision,NbActions,NbIterationGegelati,MotorPos
2048,2048,2048,2048,512,256,-297,-145,351,324,22080,2738,1,0,502,502,2048
2048,2048,2048,2048,512,256,-199,-153,251,500,19439,2912,1,0,766,766,2048
2048,2048,2048,2048,512,256,75,-304,70,616,17050,2982,1,0,1005,1005,2048
2048,2048,2048,2048,512,256,24,201,60,285,-50361,50361,0,0,534,534,2048
2048,2048,2048,2048,512,256,-146,73,103,504,18970,2859,1,0,813,813,2048
2048,2048,2048,2048,512,256,57,-56,170,563,-63303,63303,0,1,1006,1006,2048
2048,2048,2048,2048,512,256,114,134,510,326,-5325,5325,0,0,623,623,2048
2048,2048,2048,2048,512,256,144,145,86,326,-21111,21111,0,0,614,614,2048
2048,2048,2048,2048,512,256,-127,-62,272,721,16759,2552,1,0,1034,1034,2051
2048,2048,2048,2048,512,256,-91,-328,224,424,20509,2884,1,0,659,659,2048
2048,2048,2048,2048,512,256,288,-2,76,281,-9861,9861,0,0,492,492,2048
2048,2048,2048,2048,512,256,-130,-27,471,583,18180,2232,1,0,892,892,2048
2048,2048,2048,2048,512,256,-73,315,216,226,23620,2961,1,0,348,348,2051
2048,2048,2048,2048,512,256,21,203,303,306,-152706,152706,0,0,544,544,2048
2048,2048,2048,2048,512,256,71,-124,339,605,16190,2653,1,0,1091,1091,2048
2048,2048,2048,2048,512,256,-31,-352,155,522,18820,2573,1,0,828,828,2048
2048,2048,2048,2048,512,256,262,-242,214,353,-22218,22218,0,0,551,551,2048
2048,2048,2048,2048,512,256,242,141,38,574,-180440,180440,0,1,693,693,2048
2048,2048,2048,2048,512,256,412,15,81,525,-126242,126242,0,0,471,471,2048
2048,2048,2048,2048,512,256,159,198,48,522,-154867,154867,0,1,682,682,2048
2048,2048,2048,2048,512,256,127,140,238,480,-84349,84349,0,0,599,599,2048
2048,2048,2048,2048,512,256,53,435,128,246,-241133,241133,0,1,355,355,2048
2048,2048,2048,2048,512,256,82,-237,194,609,17850,2552,1,0,925,925,2048
2048,2048,2048,2048,512,256,-186,225,341,323,22430,2748,1,0,467,467,2048
2048,2048,2048,2048,512,256,-45,-103,264,974,-52082,52082,0,1,1137,1137,2051
2048,2048,2048,2048,512,256,-143,-328,190,474,20040,2587,1,0,706,706,2048
2048,2048,2048,2048,512,256,-39,316,203,351,21790,2787,1,0,531,531,2048
2048,2048,2048,2048,512,256,60,156,179,424,-120212,120212,0,0,653,653,2048
2048,2048,2048,2048,512,256,-151,-307,220,381,20950,2801,1,0,615,615,2048
2048,2048,2048,2048,512,256,-234,-157,359,429,20280,2609,1,0,682,682,2048
2048,2048,2048,2048,512,256,115,85,494,546,-7460,7460,0,0,800,800,2048
2048,2048,2048,2048,512,256,60,324,221,67,-46068,46068,0,0,114,114,2048
2048,2048,2048,2048,512,256,-184,-108,350,556,18570,2046,1,0,853,853,2048
2048,2048,2048,2048,512,256,214,175,404,339,-22628,22628,0,0,533,533,2048
2048,2048,2048,2048,512,256,237,299,354,413,-195161,195161,0,1,692,692,2048
2048,2048,2048,2048,512,256,-352,23,259,226,23600,1737,1,0,350,350,2048
2048,2048,2048,2048,512,256,-54,70,123,710,-53221,53221,0,1,908,908,2048
2048,2048,2048,2048,512,256,284,-185,317,280,-3693,3693,0,0,508,508,2048
2048,2048,2048,2048,512,256,118,336,374,387,-184153,184153,0,1,621,621,2048
2048,2048,2048,2048,512,256,162,273,226,174,-21834,21834,0,0,246,246,2048
2048,2048,2048,2048,512,256,-26,-156,292,833,15160,1917,1,0,1194,1194,2048
2048,2048,2048,2048,512,256,-260,-58,473,341,21490,2773,1,0,561,561,2048
2048,2048,2048,2048,512,256,-120,-138,418,675,17400,2819,1,0,970,970,2048
2048,2048,2048,2048,512,256,30,-346,133,481,18430,2108,1,0,867,867,2048
2048,2048,2048,2048,512,256,-402,-33,207,376,20870,2503,1,0,623,623,2048
2048,2048,2048,2048,512,256,285,238,73,147,-108749,108749,0,0,266,266,2048
2048,2048,2048,2048,512,256,-19,177,353,676,17790,2839,1,0,931,931,2048
2048,2048,2048,2048,512,256,81,-158,376,690,16680,2705,1,0,1042,1042,2048
2048,2048,2048,2048,512,256,378,37,105,241,-77762,77762,0,0,435,435,2048
2048,2048,2048,2048,512,256,392,126,76,218,-138028,138028,0,0,390,390,2048
2048,2048,2048,2048,512,256,296,-139,41,511,-29133,29133,0,0,859,859,2048
2048,2048,2048,2048,512,256,74,-213,376,551,17210,2420,1,0,989,989,2048
2048,2048,2048,2048,512,256,242,-59,411,407,20210,2542,1,0,689,689,2048
2048,2048,2048,2048,512,256,97,121,482,421,-33810,33810,0,0,710,710,2048
2048,2048,2048,2048,512,256,228,-30,107,446,20090,2668,1,0,701,701,2048
2048,2048,2048,2048,512,256,-102,192,340,517,19720,2830,1,0,738,738,2048
2048,2048,2048,2048,512,256,-63,-173,170,782,15750,2377,1,0,1135,1135,2048
2048,2048,2048,2048,512,256,-72,88,194,618,-50499,50499,0,1,891,891,2048
2048,2048,2048,2048,512,256,173,-109,342,489,18360,2636,1,0,874,874,2048
2048,2048,2048,2048,512,256,-55,300,268,269,23090,2420,1,0,401,401,2048
2048,2048,2048,2048,512,256,-66,-270,159,528,18650,1981,1,0,845,845,2048
2048,2048,2048,2048,512,256,190,-263,190,404,20689,2431,1,0,641,641,2048
2048,2048,2048,2048,512,256,-23,60,536,641,17180,2791,1,0,992,992,2048
2048,2048,2048,2048,512,256,342,49,335,202,-12234,12234,0,0,362,362,2048
2048,2048,2048,2048,512,256,-159,133,145,552,19720,2669,1,0,738,738,2048
2048,2048,2048,2048,512,256,95,-341,45,677,15440,2915,1,0,1166,1166,2048
2048,2048,2048,2048,512,256,-68,-372,213,566,19120,2674,1,0,798,798,2048
2048,2048,2048,2048,512,256,24,26,74,465,-98266,98266,0,0,851,851,2048
2048,2048,2048,2048,512,256,79,-198,171,586,17080,2661,1,0,1002,1002,2048
2048,2048,2048,2048,512,256,268,-192,73,459,19170,2642,1,0,793,793,2048
2048,2048,2048,2048,512,256,-358,-135,51,523,17690,2291,1,0,941,941,2048
2048,2048,2048,2048,512,256,297,-144,407,307,-27375,27375,0,0,557,557,2048
2048,2048,2048,2048,512,256,98,-367,216,460,18870,2692,1,0,823,823,2048
2048,2048,2048,2048,512,256,-160,-222,351,489,19270,2465,1,0,783,783,2048
2048,2048,2048,2048,512,256,-235,41,113,417,20720,2007,1,0,638,638,2048
2048,2048,2048,2048,512,256,290,51,252,172,-51238,51238,0,0,318,318,2048
2048,2048,2048,2048,512,256,-336,-55,405,390,20880,2597,1,0,622,622,2048
2048,2048,2048,2048,512,256,-131,-160,206,707,17410,2587,1,0,969,969,2048
2048,2048,2048,2048,512,256,-99,-104,374,757,16440,2710,1,0,1066,1066,2048
2048,2048,2048,2048,512,256,-149,-125,370,617,17790,2014,1,0,931,931,2048
2048,2048,2048,2048,512,256,376,-15,331,226,-41776,41776,0,0,402,402,2048
2048,2048,2048,2048,512,256,-187,-134,83,453,19560,2763,1,0,754,754,2048
2048,2048,2048,2048,512,256,189,-271,132,412,20009,2554,1,0,709,709,2048
2048,2048,2048,2048,512,256,-68,-408,215,566,17620,2645,1,0,948,948,2048
2048,2048,2048,2048,512,256,-114,58,433,606,18259,2734,1,0,884,884,2048
2048,2048,2048,2048,512,256,-400,65,248,364,21570,2456,1,0,553,553,2048
2048,2048,2048,2048,512,256,-155,305,391,404,20689,2884,1,0,641,641,2048
2048,2048,2048,2048,512,256,-368,144,234,276,22410,2990,1,0,469,469,2048
2048,2048,2048,2048,512,256,323,83,148,203,-13017,13017,0,0,370,370,2048
2048,2048,2048,2048,512,256,224,-69,376,415,19600,2531,1,0,750,750,2048
2048,2048,2048,2048,512,256,-14,-107,298,806,-56743,56743,0,1,1184,1184,2048
2048,2048,2048,2048,512,256,-84,200,238,495,19620,2506,1,0,748,748,2048
2048,2048,2048,2048,512,256,116,226,91,236,-18990,18990,0,0,429,429,2048
2048,2048,2048,2048,512,256,74,-261,376,522,18000,2696,1,0,910,910,2048
2048,2048,2048,2048,512,256,167,-78,68,483,18740,2717,1,0,836,836,2048
2048,2048,2048,2048,512,256,218,200,382,260,-23805,23805,0,0,468,468,2048
2048,2048,2048,2048,512,256,-226,235,164,184,23990,2913,1,0,311,311,2048
2048,2048,2048,2048,512,256,206,189,63,428,-180515,180515,0,1,712,712,2048
2048,2048,2048,2048,512,256,93,-379,218,473,18480,2046,1,0,862,862,2048
2048,2048,2048,2048,512,256,-176,-167,194,521,18810,2925,1,0,829,829,2048
