armPos0,armPos1,armPos2,armPos3,armPos4,armPos5,targetPos0,targetPos1,targetPos2,Duration(micros),Score*1000,Distance*1000,Success,Collision,NbActions,NbIterationGegelati,MotorPos
2048,2048,2048,2048,512,256,-297,-145,351,323,-43380,43380,0,0,522,522,2051
2048,2048,2048,2048,512,256,-199,-153,251,497,19240,2696,1,0,786,786,2048
2048,2048,2048,2048,512,256,75,-304,70,579,17830,1700,1,0,927,927,2045
2048,2048,2048,2048,512,256,24,201,60,395,-24519,24519,0,0,536,536,2045
2048,2048,2048,2048,512,256,-146,73,103,350,-65398,65398,0,1,683,683,2048
2048,2048,2048,2048,512,256,57,-56,170,602,-119351,119351,0,1,929,929,2045
2048,2048,2048,2048,512,256,114,134,510,102,-120838,120838,0,0,196,196,2048
2048,2048,2048,2048,512,256,144,145,86,406,-59904,59904,0,1,619,619,2045
2048,2048,2048,2048,512,256,-127,-62,272,646,17640,2644,1,0,946,946,2051
2048,2048,2048,2048,512,256,-91,-328,224,590,19900,2892,1,0,720,720,2048
2048,2048,2048,2048,512,256,288,-2,76,540,20270,2823,1,0,683,683,2045
2048,2048,2048,2048,512,256,-130,-27,471,344,21420,2816,1,0,568,568,2051
2048,2048,2048,2048,512,256,-73,315,216,100,25220,2755,1,0,188,188,2048
2048,2048,2048,2048,512,256,21,203,303,224,23220,2344,1,0,388,388,2048
2048,2048,2048,2048,512,256,71,-124,339,683,16900,2710,1,0,1020,1020,2048
2048,2048,2048,2048,512,256,-31,-352,155,515,19090,2817,1,0,801,801,2048
2048,2048,2048,2048,512,256,262,-242,214,345,21630,2273,1,0,547,547,2045
2048,2048,2048,2048,512,256,242,141,38,430,-107281,107281,0,0,684,684,2045
2048,2048,2048,2048,512,256,412,15,81,319,-47198,47198,0,0,460,460,2045
2048,2048,2048,2048,512,256,159,198,48,445,-56118,56118,0,0,553,553,2045
2048,2048,2048,2048,512,256,127,140,238,392,21160,2711,1,0,594,594,2045
2048,2048,2048,2048,512,256,53,435,128,85,-108974,108974,0,0,124,124,2048
2048,2048,2048,2048,512,256,82,-237,194,648,17240,2388,1,0,986,986,2045
2048,2048,2048,2048,512,256,-186,225,341,124,24700,2725,1,0,240,240,2051
