armPos0,armPos1,armPos2,armPos3,armPos4,armPos5,targetPos0,targetPos1,targetPos2,Duration(micros),Score*1000,Distance*1000,Success,Collision,NbActions,NbIterationGegelati,MotorPos
3373,2643,2783,2718,512,256,-199,-153,252,84948,-77805,78775,0,1,677,176,3373
158,2313,1588,2603,512,256,24,202,59,1380,35430,2209,1,0,871,871,161
2773,1518,1368,1613,512,256,57,-56,170,575,-184080,184080,0,1,404,404,2776
1593,1853,2333,2303,512,256,144,147,89,1372,34870,2780,1,0,927,927,1593
3373,1203,1078,2568,512,256,-91,-328,224,354963,32390,2392,1,0,1175,275,3373
1023,2093,1638,2058,512,256,-128,-28,473,147691,-72372,2500,1,0,1630,1054,1026
2198,1983,1793,2178,512,256,20,205,301,1868,-2281,2057,1,0,371,365,2195
343,1463,2133,1243,512,256,-48,-370,136,463,-122044,122044,0,1,313,313,343
538,2358,1928,2798,512,256,242,143,37,938,38250,2983,1,0,589,589,541
1053,3008,2678,2643,512,256,160,200,48,1502,35190,2828,1,0,895,895,1053
1568,1333,1258,2208,512,256,50,435,125,240081,-5939,2374,1,0,1190,277,1568
223,1818,1313,2638,512,256,-187,224,341,539761,22110,2722,1,0,2203,703,226
3453,1203,1858,1133,512,256,-156,-324,182,163207,-72423,2340,1,0,668,192,3453
2128,1973,1873,1948,512,256,60,156,180,3697,-2330,1196,1,0,617,611,2125
3798,2073,2093,1823,512,256,-234,-160,360,61934,39800,2843,1,0,434,234,3795
3493,1143,2173,2088,512,256,60,325,219,83612,-370467,177855,0,1,280,10,3493
3418,1853,2573,1108,512,256,215,175,402,141774,33670,2883,1,0,1047,647,3415
3668,1133,2793,2263,512,256,-352,21,259,143181,30220,2668,1,0,1392,992,3668
2483,1493,1593,1025,512,256,285,-182,319,92037,-513408,389326,0,1,410,121,2486
1828,2258,2498,2158,512,256,162,273,226,1063,39129,2904,1,0,501,501,1828
3988,1503,1148,2913,512,256,-257,-59,475,717656,-97317,18377,0,0,3414,433,3985
3633,1583,2138,1693,512,256,30,-346,134,898,-33451,33451,0,1,371,371,3633
1078,1048,2708,2658,512,256,285,238,74,154926,-51589,2878,1,0,1284,730,1078
2118,1448,1468,2483,512,256,80,-157,378,249101,30820,2816,1,0,1332,332,2121
1088,2908,2423,2938,512,256,391,130,75,42057,-105776,2180,1,0,252,52,1091
688,2408,2413,1228,512,256,75,-212,376,21048,-116823,2513,1,0,480,382,685
2983,1153,2168,2853,512,256,96,120,484,21194,41320,2730,1,0,282,182,2986
938,1813,1253,2348,512,256,-103,194,338,120632,33879,2149,1,0,1026,626,941
3868,1328,1253,1943,512,256,-72,88,194,493,-233767,233767,0,1,151,151,3868
658,1673,1478,2768,512,256,-11,312,275,479619,-48209,2629,1,0,2116,563,661
3943,2128,1393,2913,512,256,193,-262,188,418,-194464,194464,0,1,124,124,3943
238,1588,2923,1513,512,256,341,49,337,81740,35080,2670,1,0,906,606,238
2623,1613,1128,2423,512,256,78,-339,29,1346,-170639,170639,0,1,608,608,2623
3983,2223,2133,2068,512,256,35,-82,448,1454,-40503,41691,0,1,498,497,3983
428,1118,2913,1768,512,256,188,-342,82,1880,35120,2987,1,0,902,902,428
1968,2443,2373,3003,512,256,328,283,86,182059,-58794,2572,1,0,1097,332,1968
3378,1728,1793,1898,512,256,-175,102,164,1246,38840,2798,1,0,530,530,3378
2963,1793,1443,1998,512,256,290,51,253,68851,-82233,2766,1,0,1025,751,2960
1563,1388,1378,2368,512,256,-132,-161,206,228205,-206905,196592,0,1,861,54,1563
3603,1583,2383,1148,512,256,91,40,508,94308,39010,2702,1,0,513,113,3600
1003,2448,2508,2478,512,256,190,47,119,2141,34230,2830,1,0,991,991,1003
623,2603,2718,1378,512,256,-311,162,329,35368,34710,2771,1,0,943,843,626
2608,1248,1113,2263,512,256,73,-60,481,839,-294401,294401,0,1,327,327,2611
2313,1293,2768,2933,512,256,-238,117,415,80358,37480,2588,1,0,666,366,2316
3108,1848,2028,1593,512,256,137,-64,224,1769,-254996,254996,0,1,594,594,3111
3253,2383,2238,2083,512,256,-205,-199,392,787,41200,2465,1,0,294,294,3256
1333,1793,1288,1998,512,256,420,114,150,191446,2680,2414,1,0,774,70,1330
198,2473,2368,1828,512,256,-224,308,149,112701,-34308,2535,1,0,1106,672,201
68,2453,2493,2548,512,256,297,182,267,2024,36650,2858,1,0,749,749,71
