armPos0,armPos1,armPos2,armPos3,armPos4,armPos5,targetPos0,targetPos1,targetPos2,Duration(micros),Score*1000,Distance*1000,Success,Collision,NbActions,NbIterationGegelati,MotorPos
3373,2643,2783,2718,512,256,-199,-153,252,112672,-182195,77361,0,1,1166,475,3373
158,2313,1588,2603,512,256,24,202,59,19152,-86198,87198,0,1,789,688,161
2773,1518,1368,1613,512,256,57,-56,170,763,-178759,178759,0,1,471,471,2776
1593,1853,2333,2303,512,256,144,147,89,194345,-64592,2378,1,0,1651,689,1593
3373,1203,1078,2568,512,256,-91,-328,224,57211,36110,2764,1,0,803,503,3373
1023,2093,1638,2058,512,256,-128,-28,473,66804,28770,2518,1,0,1537,1137,1026
2198,1983,1793,2178,512,256,20,205,301,119206,-91687,2973,1,0,885,205,2201
343,1463,2133,1243,512,256,-48,-370,136,35396,-168101,69447,0,1,460,290,343
538,2358,1928,2798,512,256,242,143,37,12079,-139457,68608,0,1,467,412,538
1053,3008,2678,2643,512,256,160,200,48,184,-195015,195015,0,1,120,120,1053
1568,1333,1258,2208,512,256,50,435,125,228569,-57285,2500,1,0,1453,403,1568
223,1818,1313,2638,512,256,-187,224,341,97393,31940,1957,1,0,1220,720,226
3453,1203,1858,1133,512,256,-156,-324,182,53706,36610,2787,1,0,753,453,3453
2128,1973,1873,1948,512,256,60,156,180,134652,-77039,2643,1,0,1217,548,2128
3798,2073,2093,1823,512,256,-234,-160,360,379,41660,1796,1,0,248,248,3798
3493,1143,2173,2088,512,256,60,325,219,66941,-380750,174906,0,1,414,35,3493
3418,1853,2573,1108,512,256,215,175,402,224059,-14673,2410,1,0,1629,709,3418
3668,1133,2793,2263,512,256,-352,21,259,32125,-117280,2431,1,0,1069,975,3668
2483,1493,1593,1025,512,256,285,-182,319,1635,-358108,358108,0,1,538,538,2486
1828,2258,2498,2158,512,256,162,273,226,223339,-33514,2783,1,0,1133,405,1828
3988,1503,1148,2913,512,256,-257,-59,475,184464,23620,1640,1,0,2052,1352,3988
3633,1583,2138,1693,512,256,30,-346,134,747,-33220,33220,0,1,369,369,3633
1078,1048,2708,2658,512,256,285,238,74,588905,-90911,14668,0,0,3414,1150,1078
2118,1448,1468,2483,512,256,80,-157,378,1610,-82906,82906,0,1,692,692,2121
1088,2908,2423,2938,512,256,391,130,75,7031,-63546,29344,0,1,99,70,1088
688,2408,2413,1228,512,256,75,-212,376,16130,-95627,2095,1,0,423,354,685
2983,1153,2168,2853,512,256,96,120,484,47499,574,2996,1,0,299,95,2983
938,1813,1253,2348,512,256,-103,194,338,110756,32019,2509,1,0,1212,812,941
3868,1328,1253,1943,512,256,-72,88,194,1860,-51500,51500,0,1,617,617,3868
658,1673,1478,2768,512,256,-11,312,275,729453,-83774,8285,0,0,3414,748,658
3943,2128,1393,2913,512,256,193,-262,188,224020,-268215,195519,0,1,931,167,3943
238,1588,2923,1513,512,256,341,49,337,276831,-117669,27892,0,1,1545,654,238
2623,1613,1128,2423,512,256,78,-339,29,307,-509903,509903,0,1,118,118,2623
3983,2223,2133,2068,512,256,35,-82,448,69514,-165577,86055,0,1,585,314,3983
