armPos0,armPos1,armPos2,armPos3,armPos4,armPos5,targetPos0,targetPos1,targetPos2,Duration(micros),Score*1000,Distance*1000,Success,Collision,NbActions,NbIterationGegelati,MotorPos
3373,2643,2783,2718,512,256,-199,-153,252,12800,34990,2588,1,0,915,885,3373
158,2313,1588,2603,512,256,24,202,59,1949,35300,2339,1,0,884,884,158
2773,1518,1368,1613,512,256,57,-56,170,1516,-102960,102960,0,1,640,640,2776
1593,1853,2333,2303,512,256,144,147,89,1016,38280,2745,1,0,586,586,1593
3373,1203,1078,2568,512,256,-91,-328,224,506553,-16058,16058,0,0,3414,1674,3376
1023,2093,1638,2058,512,256,-128,-28,473,1016,-141239,141239,0,1,697,697,1020
2198,1983,1793,2178,512,256,20,205,301,606,40690,2587,1,0,345,345,2195
343,1463,2133,1243,512,256,-48,-370,136,422,-121632,121632,0,1,318,318,343
538,2358,1928,2798,512,256,242,143,37,1117,38190,2983,1,0,595,595,541
1053,3008,2678,2643,512,256,160,200,48,1603,35010,2828,1,0,913,913,1056
1568,1333,1258,2208,512,256,50,435,125,221427,3663,2987,1,0,1612,718,1571
223,1818,1313,2638,512,256,-187,224,341,443892,-210336,210336,0,0,3414,2324,226
3453,1203,1858,1133,512,256,-156,-324,182,177544,30120,2911,1,0,1402,862,3456
2128,1973,1873,1948,512,256,60,156,180,1423,38220,2974,1,0,592,592,2128
3798,2073,2093,1823,512,256,-234,-160,360,7906,41780,2601,1,0,236,206,3795
3493,1143,2173,2088,512,256,60,325,219,273089,21060,2796,1,0,2308,1638,3496
3418,1853,2573,1108,512,256,215,175,402,495301,-104730,96295,0,0,3414,2200,3415
3668,1133,2793,2263,512,256,-352,21,259,523797,-55171,44698,0,0,3414,1979,3668
2483,1493,1593,1025,512,256,285,-182,319,1153,-370645,370645,0,1,573,573,2486
1828,2258,2498,2158,512,256,162,273,226,999,39610,2904,1,0,453,453,1828
3988,1503,1148,2913,512,256,-257,-59,475,961880,-10027,10027,0,0,3414,1094,3985
3633,1583,2138,1693,512,256,30,-346,134,704,-33041,33041,0,1,371,371,3636
1078,1048,2708,2658,512,256,285,238,74,2145,32730,2505,1,0,1141,1141,1078
2118,1448,1468,2483,512,256,80,-157,378,1429,-82508,82508,0,1,690,690,2121
1088,2908,2423,2938,512,256,391,130,75,95,-35583,35583,0,1,60,60,1091
688,2408,2413,1228,512,256,75,-212,376,602429,-9570,9570,0,0,3414,2084,685
2983,1153,2168,2853,512,256,96,120,484,3624,-68125,68125,0,1,436,426,2986
938,1813,1253,2348,512,256,-103,194,338,1441,-140699,140699,0,1,633,633,941
3868,1328,1253,1943,512,256,-72,88,194,15939,-95474,95474,0,1,830,770,3865
658,1673,1478,2768,512,256,-11,312,275,693707,-14279,10083,0,0,3414,1740,661
3943,2128,1393,2913,512,256,193,-262,188,279,-194232,194232,0,1,110,110,3943
238,1588,2923,1513,512,256,341,49,337,65982,36250,2536,1,0,789,659,238
2623,1613,1128,2423,512,256,78,-339,29,859,-271754,271754,0,1,468,468,2626
3983,2223,2133,2068,512,256,35,-82,448,1089,-36863,36863,0,1,464,464,3983
428,1118,2913,1768,512,256,188,-342,82,443372,-24661,24661,0,0,3414,2254,431
1968,2443,2373,3003,512,256,328,283,86,48591,-64858,62258,0,1,575,452,1968
3378,1728,1793,1898,512,256,-175,102,164,185485,-181701,181701,0,1,1876,1366,3378
2963,1793,1443,1998,512,256,290,51,253,108985,6870,2883,1,0,933,702,2960
1563,1388,1378,2368,512,256,-132,-161,206,49483,-133335,133335,0,1,904,854,1563
3603,1583,2383,1148,512,256,91,40,508,535528,-5201,5201,0,0,3414,1834,3600
1003,2448,2508,2478,512,256,190,47,119,3159,34019,2973,1,0,1012,1012,1006
623,2603,2718,1378,512,256,-311,162,329,337854,-259599,259599,0,0,3414,2434,626
2608,1248,1113,2263,512,256,73,-60,481,834,-295142,295142,0,1,323,323,2611
2313,1293,2768,2933,512,256,-238,117,415,391416,-128626,128626,0,0,3414,2284,2313
3108,1848,2028,1593,512,256,137,-64,224,2426,-155006,155006,0,1,850,850,3111
3253,2383,2238,2083,512,256,-205,-199,392,883,41140,2249,1,0,300,300,3256
1333,1793,1288,1998,512,256,420,114,150,263108,6749,2943,1,0,1410,619,1336
198,2473,2368,1828,512,256,-224,308,149,419169,-19353,12089,0,0,3414,2168,201
68,2453,2493,2548,512,256,297,182,267,51193,34320,2399,1,0,982,892,68
693,2228,2253,1098,512,256,250,209,415,456467,-288276,288276,0,0,3414,2404,696
1923,1743,2653,1513,512,256,-37,136,172,74494,-23420,23420,0,1,1671,1461,1923
568,1178,2673,2133,512,256,-233,-102,250,75910,-256952,247024,0,1,805,599,571
1813,1283,1618,1473,512,256,-149,181,90,404556,-25814,25814,0,0,3414,2214,1813
3553,2383,3048,1803,512,256,264,-298,284,16808,-503568,503981,0,1,197,146,3553
3183,1803,2783,2718,512,256,100,191,135,117441,-5188,5188,0,1,2484,2174,3186
1598,2383,3058,2273,512,256,185,217,78,2399,35700,2906,1,0,844,844,1598
2668,1803,1738,1428,512,256,-336,67,201,1111770,-35061,32675,0,0,3414,1453,2665
1903,2568,2313,2848,512,256,-232,-138,147,78642,-342961,342961,0,1,791,721,1903
4073,2573,2813,1148,512,256,-133,-121,307,1514,37360,2735,1,0,678,678,4070
273,1873,1788,3033,512,256,264,33,455,876650,12379,2811,1,0,3176,1136,276
1548,2793,2848,2988,512,256,-266,11,27,175,-576397,576397,0,1,93,93,1548
223,1823,1738,1928,512,256,-38,115,9,236,-402942,402942,0,1,138,138,223
3188,2598,2028,2748,512,256,-199,-74,435,636,41320,2864,1,0,282,282,3191
1268,1113,1618,1293,512,256,-323,-134,244,963,-324890,324890,0,1,423,423,1265
28,2253,2828,2583,512,256,-129,-87,482,30373,-162847,144661,0,1,152,103,28
2508,1483,2783,2543,512,256,-27,-373,87,171679,24650,2433,1,0,1949,1559,2508
3058,2273,1948,1823,512,256,-160,-55,124,1639,37980,2686,1,0,616,616,3061
3833,1183,3048,1768,512,256,-300,20,329,636448,-77665,77665,0,0,3414,2064,3833
2463,2228,2778,1408,512,256,-120,405,152,725242,-11091,9581,0,0,3414,1821,2463
98,1948,1483,2973,512,256,261,218,316,340234,6169,2839,1,0,1793,1122,101
823,2713,2073,2833,512,256,309,244,280,159070,3287,1972,1,0,1108,605,826
3568,2448,2968,2378,512,256,176,277,194,70926,-568810,563052,0,1,553,320,3568
2493,1303,1208,1648,512,256,-177,38,152,89933,-205401,205401,0,1,658,478,2490
1228,2673,2508,2373,512,256,140,57,194,2842,-19913,19913,0,1,975,975,1228
