armPos0,armPos1,armPos2,armPos3,armPos4,armPos5,targetPos0,targetPos1,targetPos2,Duration(micros),Score*1000,Distance*1000,Success,Collision,NbActions,NbIterationGegelati,MotorPos
3373,2643,2783,2718,512,256,-199,-153,252,3666,29080,2696,1,0,1506,1506,3373
158,2313,1588,2603,512,256,24,202,59,6394,29540,2567,1,0,1460,1459,161
2773,1518,1368,1613,512,256,57,-56,170,1391,-178759,178759,0,1,471,471,2776
1593,1853,2333,2303,512,256,144,147,89,6241,21460,2603,1,0,2268,2268,1593
3373,1203,1078,2568,512,256,-91,-328,224,13142,35310,2221,1,0,883,846,3373
1023,2093,1638,2058,512,256,-128,-28,473,2740,31800,2748,1,0,1234,1234,1026
2198,1983,1793,2178,512,256,20,205,301,291277,-19552,19552,0,0,3414,2759,2201
343,1463,2133,1243,512,256,-48,-370,136,7339,24240,2563,1,0,1990,1981,343
538,2358,1928,2798,512,256,242,143,37,4590,26770,2229,1,0,1737,1737,538
1053,3008,2678,2643,512,256,160,200,48,241,-195015,195015,0,1,120,120,1053
1568,1333,1258,2208,512,256,50,435,125,317833,-53116,53116,0,0,3414,2571,1568
223,1818,1313,2638,512,256,-187,224,341,267493,-139040,139040,0,0,3414,2844,226
3453,1203,1858,1133,512,256,-156,-324,182,20399,34720,2842,1,0,942,876,3453
2128,1973,1873,1948,512,256,60,156,180,4316,27930,2345,1,0,1621,1620,2128
3798,2073,2093,1823,512,256,-234,-160,360,444,41660,1796,1,0,248,248,3798
3493,1143,2173,2088,512,256,60,325,219,9253,32310,2566,1,0,1183,1183,3493
3418,1853,2573,1108,512,256,215,175,402,100288,-193557,193557,0,0,3414,3093,3418
3668,1133,2793,2263,512,256,-352,21,259,56738,25870,2774,1,0,1827,1683,3668
2483,1493,1593,1025,512,256,285,-182,319,1651,-358108,358108,0,1,538,538,2486
1828,2258,2498,2158,512,256,162,273,226,4762,28830,2306,1,0,1531,1531,1828
3988,1503,1148,2913,512,256,-257,-59,475,2840,-273782,273782,0,1,1095,1095,3988
3633,1583,2138,1693,512,256,30,-346,134,1613,-33220,33220,0,1,369,369,3633
1078,1048,2708,2658,512,256,285,238,74,7343,20820,2980,1,0,2332,2332,1078
2118,1448,1468,2483,512,256,80,-157,378,2116,-82906,82906,0,1,692,692,2121
1088,2908,2423,2938,512,256,391,130,75,989,-36754,36754,0,1,77,75,1088
688,2408,2413,1228,512,256,75,-212,376,92575,6756,2178,1,0,1175,949,685
2983,1153,2168,2853,512,256,96,120,484,116,-311620,311620,0,1,43,43,2983
