armPos0,armPos1,armPos2,armPos3,armPos4,armPos5,targetPos0,targetPos1,targetPos2,Duration(micros),Score*1000,Distance*1000,Success,Collision,NbActions,NbIterationGegelati,MotorPos
3373,2643,2783,2718,512,256,-199,-153,252,3426,29080,2696,1,0,1506,1506,3373
158,2313,1588,2603,512,256,24,202,59,331772,2568,2789,1,0,2677,1673,161
2773,1518,1368,1613,512,256,57,-56,170,1178,-178759,178759,0,1,471,471,2776
1593,1853,2333,2303,512,256,144,147,89,5872,21460,2603,1,0,2268,2268,1593
3373,1203,1078,2568,512,256,-91,-328,224,375663,30700,2960,1,0,1344,344,3373
1023,2093,1638,2058,512,256,-128,-28,473,3638,31800,2748,1,0,1234,1234,1026
2198,1983,1793,2178,512,256,20,205,301,347600,-49247,1842,1,0,1984,932,2201
343,1463,2133,1243,512,256,-48,-370,136,224218,-768744,2977,1,0,2220,1559,343
538,2358,1928,2798,512,256,242,143,37,5442,26770,2229,1,0,1737,1737,538
1053,3008,2678,2643,512,256,160,200,48,328,-195015,195015,0,1,120,120,1053
1568,1333,1258,2208,512,256,50,435,125,298123,-1124281,2680,1,0,1179,264,1568
223,1818,1313,2638,512,256,-187,224,341,278975,23030,2381,1,0,2111,1111,226
3453,1203,1858,1133,512,256,-156,-324,182,140779,-603876,2953,1,0,823,370,3453
2128,1973,1873,1948,512,256,60,156,180,6746,-4847,1991,1,0,1630,1618,2128
3798,2073,2093,1823,512,256,-234,-160,360,475,41660,1796,1,0,248,248,3798
3493,1143,2173,2088,512,256,60,325,219,2597,32310,2566,1,0,1183,1183,3493
3418,1853,2573,1108,512,256,215,175,402,191701,-944398,2369,1,0,1264,525,3418
3668,1133,2793,2263,512,256,-352,21,259,27254,-124280,2301,1,0,1076,975,3668
2483,1493,1593,1025,512,256,285,-182,319,1086,-358108,358108,0,1,538,538,2486
1828,2258,2498,2158,512,256,162,273,226,4278,28830,2306,1,0,1531,1531,1828
3988,1503,1148,2913,512,256,-257,-59,475,2314,-273782,273782,0,1,1095,1095,3988
3633,1583,2138,1693,512,256,30,-346,134,796,-33220,33220,0,1,369,369,3633
1078,1048,2708,2658,512,256,285,238,74,7278,20820,2980,1,0,2332,2332,1078
2118,1448,1468,2483,512,256,80,-157,378,2030,-82906,82906,0,1,692,692,2121
1088,2908,2423,2938,512,256,391,130,75,2998,-41546,35313,0,1,77,70,1088
688,2408,2413,1228,512,256,75,-212,376,727879,-944301,15936,0,0,3414,474,685
2983,1153,2168,2853,512,256,96,120,484,97,-311620,311620,0,1,43,43,2983
938,1813,1253,2348,512,256,-103,194,338,1979,-121833,121833,0,1,760,760,941
3868,1328,1253,1943,512,256,-72,88,194,1572,-51500,51500,0,1,617,617,3868
658,1673,1478,2768,512,256,-11,312,275,254936,26510,1947,1,0,1763,763,658
3943,2128,1393,2913,512,256,193,-262,188,9491,-319129,319129,0,0,3414,3414,3943
238,1588,2923,1513,512,256,341,49,337,4874,24270,2754,1,0,1987,1987,238
2623,1613,1128,2423,512,256,78,-339,29,222,-509903,509903,0,1,118,118,2623
3983,2223,2133,2068,512,256,35,-82,448,2431,-36256,36256,0,1,938,938,3983
428,1118,2913,1768,512,256,188,-342,82,1619,36269,2898,1,0,787,787,428
1968,2443,2373,3003,512,256,328,283,86,19133,-153500,59851,0,1,349,286,1968
3378,1728,1793,1898,512,256,-175,102,164,1801,36560,2597,1,0,758,758,3378
2963,1793,1443,1998,512,256,290,51,253,83920,-448724,2815,1,0,1091,726,2963
1563,1388,1378,2368,512,256,-132,-161,206,104753,-428428,2959,1,0,1441,1064,1563
