armPos0,armPos1,armPos2,armPos3,armPos4,armPos5,targetPos0,targetPos1,targetPos2,Duration(micros),Score*1000,Distance*1000,Success,Collision,NbActions,NbIterationGegelati,MotorPos
2048,2048,2048,2048,512,256,-297,-145,351,1695,18930,2187,1,0,817,817,2048
2048,2048,2048,2048,512,256,-199,-153,251,1887,-8093,8093,0,1,986,986,2051
2048,2048,2048,2048,512,256,75,-304,70,1653,19030,2880,1,0,807,807,2045
2048,2048,2048,2048,512,256,24,201,60,704,-53038,53038,0,1,369,369,2045
2048,2048,2048,2048,512,256,-146,73,103,984,-49370,49370,0,1,532,532,2051
2048,2048,2048,2048,512,256,57,-56,170,1684,-131930,131930,0,1,769,769,2045
2048,2048,2048,2048,512,256,114,134,510,1356,20710,2621,1,0,639,639,2048
2048,2048,2048,2048,512,256,144,145,86,961,-28701,28701,0,1,514,514,2045
2048,2048,2048,2048,512,256,-127,-62,272,12941,-123540,123540,0,1,924,924,2048
2048,2048,2048,2048,512,256,-91,-328,224,1631,20310,2678,1,0,679,679,2051
2048,2048,2048,2048,512,256,288,-2,76,1967,21130,2600,1,0,597,597,2045
2048,2048,2048,2048,512,256,-130,-27,471,2048,20090,2710,1,0,701,701,2048
2048,2048,2048,2048,512,256,-73,315,216,1896,-74711,74711,0,1,624,624,2051
2048,2048,2048,2048,512,256,21,203,303,1659,21430,2904,1,0,567,567,2048
2048,2048,2048,2048,512,256,71,-124,339,3358,16120,2844,1,0,1098,1098,2048
2048,2048,2048,2048,512,256,-31,-352,155,3847,-86634,86634,0,1,1361,1361,2051
2048,2048,2048,2048,512,256,262,-242,214,1920,21680,2820,1,0,542,542,2045
2048,2048,2048,2048,512,256,242,141,38,2017,-12793,12793,0,1,903,903,2045
2048,2048,2048,2048,512,256,412,15,81,2350,-10804,10804,0,1,1153,1153,2045
2048,2048,2048,2048,512,256,159,198,48,1428,-13071,13071,0,1,719,719,2045
2048,2048,2048,2048,512,256,127,140,238,1512,-82758,82758,0,1,606,606,2045
2048,2048,2048,2048,512,256,53,435,128,1326,-55532,55532,0,1,777,777,2048
2048,2048,2048,2048,512,256,82,-237,194,1721,18000,2604,1,0,910,910,2045
2048,2048,2048,2048,512,256,-186,225,341,419,23630,1898,1,0,347,347,2048
2048,2048,2048,2048,512,256,-45,-103,264,1202,-192546,192546,0,1,951,951,2051
2048,2048,2048,2048,512,256,-143,-328,190,728,20550,2742,1,0,655,655,2051
2048,2048,2048,2048,512,256,-39,316,203,644,-99018,99018,0,1,537,537,2051
2048,2048,2048,2048,512,256,60,156,179,1144,-76050,76050,0,1,481,481,2045
2048,2048,2048,2048,512,256,-151,-307,220,1548,20689,2601,1,0,641,641,2051
2048,2048,2048,2048,512,256,-234,-157,359,1581,20200,2832,1,0,690,690,2048
2048,2048,2048,2048,512,256,115,85,494,889,-4196,4196,0,1,814,814,2048
2048,2048,2048,2048,512,256,60,324,221,196,25370,2961,1,0,173,173,2045
2048,2048,2048,2048,512,256,-184,-108,350,1169,16750,2811,1,0,1035,1035,2048
2048,2048,2048,2048,512,256,214,175,404,736,21020,2471,1,0,608,608,2048
2048,2048,2048,2048,512,256,237,299,354,970,-98550,98550,0,1,794,794,2048
2048,2048,2048,2048,512,256,-352,23,259,393,23689,2765,1,0,341,341,2051
2048,2048,2048,2048,512,256,-54,70,123,444,-125614,125614,0,1,421,421,2051
2048,2048,2048,2048,512,256,284,-185,317,615,22060,2665,1,0,504,504,2048
2048,2048,2048,2048,512,256,118,336,374,894,-118913,118913,0,1,660,660,2048
2048,2048,2048,2048,512,256,162,273,226,428,23670,2661,1,0,343,343,2045
2048,2048,2048,2048,512,256,-26,-156,292,2103,-168474,168474,0,1,1035,1035,2048
2048,2048,2048,2048,512,256,-260,-58,473,2468,13670,2898,1,0,1343,1343,2048
2048,2048,2048,2048,512,256,-120,-138,418,2132,16980,2754,1,0,1012,1012,2048
2048,2048,2048,2048,512,256,30,-346,133,2085,19550,2048,1,0,755,755,2045
2048,2048,2048,2048,512,256,-402,-33,207,1411,21660,2708,1,0,544,544,2051
2048,2048,2048,2048,512,256,285,238,73,2965,-14130,14130,0,1,1096,1096,2045
2048,2048,2048,2048,512,256,-19,177,353,688,22240,2686,1,0,486,486,2048
2048,2048,2048,2048,512,256,81,-158,376,2437,16620,2511,1,0,1048,1048,2048
2048,2048,2048,2048,512,256,378,37,105,3038,-18538,18538,0,1,1207,1207,2045
2048,2048,2048,2048,512,256,392,126,76,1343,-14130,14130,0,1,1113,1113,2045
2048,2048,2048,2048,512,256,296,-139,41,783,20320,2540,1,0,678,678,2045
2048,2048,2048,2048,512,256,74,-213,376,1218,16780,2658,1,0,1032,1032,2048
2048,2048,2048,2048,512,256,242,-59,411,961,19759,2827,1,0,734,734,2048
2048,2048,2048,2048,512,256,97,121,482,1297,-3334,3334,0,1,778,778,2048
2048,2048,2048,2048,512,256,228,-30,107,1524,20270,2669,1,0,683,683,2045
2048,2048,2048,2048,512,256,-102,192,340,649,21310,2646,1,0,579,579,2048
2048,2048,2048,2048,512,256,-63,-173,170,1559,-95902,95902,0,1,957,957,2051
2048,2048,2048,2048,512,256,-72,88,194,536,-147173,147173,0,1,516,516,2051
