armPos0,armPos1,armPos2,armPos3,armPos4,armPos5,targetPos0,targetPos1,targetPos2,Duration(micros),Score*1000,Distance*1000,Success,Collision,NbActions,NbIterationGegelati,MotorPos
3373,2643,2783,2718,512,256,-199,-153,252,32843,-65845,65845,0,1,1291,1212,3373
158,2313,1588,2603,512,256,24,202,59,639,-402151,402151,0,1,260,260,158
2773,1518,1368,1613,512,256,57,-56,170,5382,-68454,68454,0,1,889,887,2770
1593,1853,2333,2303,512,256,144,147,89,3832,5456,2969,1,0,956,954,1593
3373,1203,1078,2568,512,256,-91,-328,224,101791,-149329,149329,0,1,2064,1790,3373
1023,2093,1638,2058,512,256,-128,-28,473,6460,-139631,139631,0,1,990,981,1020
2198,1983,1793,2178,512,256,20,205,301,102026,-106634,106634,0,1,1447,1164,2195
343,1463,2133,1243,512,256,-48,-370,136,4063,-65403,65403,0,1,474,466,343
538,2358,1928,2798,512,256,242,143,37,1242,-306434,306434,0,1,422,422,538
1053,3008,2678,2643,512,256,160,200,48,2627,-199547,199547,0,1,796,796,1053
1568,1333,1258,2208,512,256,50,435,125,5247,-306246,306246,0,1,147,133,1568
223,1818,1313,2638,512,256,-187,224,341,873,-312330,312330,0,1,337,337,220
3453,1203,1858,1133,512,256,-156,-324,182,69490,-404433,404781,0,1,726,515,3453
2128,1973,1873,1948,512,256,60,156,180,5551,-32281,32281,0,1,751,744,2128
3798,2073,2093,1823,512,256,-234,-160,360,34933,-40693,40693,0,1,995,900,3795
3493,1143,2173,2088,512,256,60,325,219,93975,-31433,31433,0,1,1671,1424,3493
3418,1853,2573,1108,512,256,215,175,402,22348,31800,2749,1,0,1234,1177,3415
3668,1133,2793,2263,512,256,-352,21,259,8033,34430,2953,1,0,971,956,3668
2483,1493,1593,1025,512,256,285,-182,319,47711,-124466,124466,0,1,1559,1433,2480
1828,2258,2498,2158,512,256,162,273,226,19267,-23760,23760,0,1,1108,1066,1828
3988,1503,1148,2913,512,256,-257,-59,475,198,-282679,282679,0,1,74,74,3985
3633,1583,2138,1693,512,256,30,-346,134,585249,-129010,129010,0,0,3414,1716,3633
1078,1048,2708,2658,512,256,285,238,74,1584,-357542,359825,0,1,362,361,1075
2118,1448,1468,2483,512,256,80,-157,378,24403,-39250,39250,0,1,898,831,2115
1088,2908,2423,2938,512,256,391,130,75,36,-94449,94449,0,1,15,15,1088
688,2408,2413,1228,512,256,75,-212,376,1315,40120,2508,1,0,402,402,685
2983,1153,2168,2853,512,256,96,120,484,399274,-34679,34122,0,1,2325,1136,2983
938,1813,1253,2348,512,256,-103,194,338,903,-290958,290958,0,1,266,266,938
3868,1328,1253,1943,512,256,-72,88,194,1940,-52631,52631,0,1,549,549,3865
658,1673,1478,2768,512,256,-11,312,275,2103,-405765,405765,0,1,282,279,658
3943,2128,1393,2913,512,256,193,-262,188,32219,-300867,300650,0,1,291,194,3940
238,1588,2923,1513,512,256,341,49,337,12725,-327975,327975,0,1,994,965,238
2623,1613,1128,2423,512,256,78,-339,29,85736,-170539,169921,0,1,1629,1380,2620
3983,2223,2133,2068,512,256,35,-82,448,339962,-123519,124923,0,1,2592,1592,3980
428,1118,2913,1768,512,256,188,-342,82,9271,-25196,25196,0,1,1287,1271,425
1968,2443,2373,3003,512,256,328,283,86,43394,-193224,193224,0,1,891,771,1968
3378,1728,1793,1898,512,256,-175,102,164,5255,37890,2973,1,0,625,616,3378
2963,1793,1443,1998,512,256,290,51,253,2560,-169166,169166,0,1,907,907,2960
1563,1388,1378,2368,512,256,-132,-161,206,13536,-133323,133323,0,1,933,900,1563
3603,1583,2383,1148,512,256,91,40,508,8118,33790,2761,1,0,1035,1021,3600
1003,2448,2508,2478,512,256,190,47,119,3314,-53777,53777,0,1,993,993,1003
623,2603,2718,1378,512,256,-311,162,329,2242,-314751,314751,0,1,830,830,620
2608,1248,1113,2263,512,256,73,-60,481,2203,-223973,223973,0,1,705,705,2605
2313,1293,2768,2933,512,256,-238,117,415,181963,-59748,59748,0,1,1573,1051,2310
3108,1848,2028,1593,512,256,137,-64,224,2057,-279140,279140,0,1,508,506,3105
3253,2383,2238,2083,512,256,-205,-199,392,201129,-216058,216058,0,1,2890,2304,3253
1333,1793,1288,1998,512,256,420,114,150,16191,-268167,268167,0,1,378,331,1330
198,2473,2368,1828,512,256,-224,308,149,1417,-384498,384498,0,1,547,547,195
68,2453,2493,2548,512,256,297,182,267,4998,-356171,356171,0,1,857,849,68
693,2228,2253,1098,512,256,250,209,415,8264,-309808,309808,0,1,620,603,693
1923,1743,2653,1513,512,256,-37,136,172,3677,-63130,63130,0,1,1113,1113,1923
568,1178,2673,2133,512,256,-233,-102,250,48301,-240318,240318,0,1,1649,1516,568
1813,1283,1618,1473,512,256,-149,181,90,1472,-203873,203873,0,1,502,502,1813
3553,2383,3048,1803,512,256,264,-298,284,5490,-521028,520588,0,1,48,31,3550
3183,1803,2783,2718,512,256,100,191,135,46320,-32387,32387,0,1,1995,1863,3183
1598,2383,3058,2273,512,256,185,217,78,574,-152563,152563,0,1,230,230,1598
2668,1803,1738,1428,512,256,-336,67,201,2327,-139172,139172,0,1,730,729,2668
1903,2568,2313,2848,512,256,-232,-138,147,22191,-241303,241303,0,1,1385,1332,1903
4073,2573,2813,1148,512,256,-133,-121,307,93756,-135000,135000,0,1,2688,2425,4070
273,1873,1788,3033,512,256,264,33,455,7870,-266672,266672,0,1,315,295,273
1548,2793,2848,2988,512,256,-266,11,27,5482,-552280,552280,0,1,294,282,1548
223,1823,1738,1928,512,256,-38,115,9,442,-352243,352243,0,1,160,160,223
3188,2598,2028,2748,512,256,-199,-74,435,24197,-46614,46614,0,1,548,485,3188
1268,1113,1618,1293,512,256,-323,-134,244,12047,-324516,324516,0,1,437,437,1265
28,2253,2828,2583,512,256,-129,-87,482,44771,-150924,150232,0,1,468,351,25
2508,1483,2783,2543,512,256,-27,-373,87,99354,-29807,29807,0,1,1633,1438,2508
3058,2273,1948,1823,512,256,-160,-55,124,1981,-59099,59099,0,1,656,656,3058
3833,1183,3048,1768,512,256,-300,20,329,52869,31520,2799,1,0,1262,1193,3833
2463,2228,2778,1408,512,256,-120,405,152,10061,40540,2947,1,0,360,345,2463
98,1948,1483,2973,512,256,261,218,316,923,-391248,391248,0,1,392,392,98
823,2713,2073,2833,512,256,309,244,280,5848,-331209,331209,0,1,832,820,823
3568,2448,2968,2378,512,256,176,277,194,61571,-27760,27760,0,1,2047,1918,3568
2493,1303,1208,1648,512,256,-177,38,152,438,-115569,115569,0,1,201,201,2493
1228,2673,2508,2373,512,256,140,57,194,2658,-24373,24373,0,1,962,962,1228
1468,2433,1758,2828,512,256,-242,-111,135,4052,-259892,259892,0,1,930,926,1465
2078,2563,2783,2803,512,256,-22,289,223,8874,-7030,7030,0,1,925,903,2078
1588,1033,2338,2543,512,256,309,-290,103,89770,-64030,64030,0,1,1533,1381,1585
2973,1548,3068,2293,512,256,228,-109,225,624,-225174,225222,0,1,6,4,2973
2733,1173,1133,2953,512,256,-264,40,144,681,-99165,99165,0,1,335,335,2733
3538,2088,1318,2858,512,256,-26,289,72,46429,-15769,15769,0,1,977,926,3535
2113,1373,1523,2473,512,256,-48,249,245,1604,-24375,24375,0,1,458,456,2113
3733,3033,2688,3063,512,256,88,123,42,1503,-219034,219034,0,1,666,666,3730
638,2723,2838,1548,512,256,-112,246,364,8176,-326279,326279,0,1,930,916,638
1168,2283,2228,2068,512,256,316,-10,372,1754,3458,2679,1,0,159,154,1165
2683,1788,1733,1668,512,256,-118,-265,281,46530,-134194,134194,0,1,1069,951,2680
263,1463,1393,1973,512,256,223,306,297,393,-460599,460599,0,1,169,169,263
938,2263,2238,2083,512,256,-335,202,110,1439,-551324,551324,0,1,689,689,938
2833,2333,2128,2648,512,256,337,-85,145,3110,34690,2827,1,0,945,942,2830
