armPos0,armPos1,armPos2,armPos3,armPos4,armPos5,targetPos0,targetPos1,targetPos2,Duration(micros),Score*1000,Distance*1000,Success,Collision,NbActions,NbIterationGegelati,MotorPos
2048,2048,2048,2048,512,256,-297,-145,351,332169,-63428,12569,0,0,1710,560,2048
2048,2048,2048,2048,512,256,-199,-153,251,129298,-22107,2887,1,0,829,504,2051
2048,2048,2048,2048,512,256,75,-304,70,90567,-666114,498285,0,1,208,30,2048
2048,2048,2048,2048,512,256,24,201,60,1296,21360,2933,1,0,574,574,2048
2048,2048,2048,2048,512,256,-146,73,103,2314,-6219,6219,0,1,963,963,2048
2048,2048,2048,2048,512,256,57,-56,170,279003,-16738,16738,0,1,1005,405,2045
2048,2048,2048,2048,512,256,114,134,510,985,22150,2976,1,0,495,495,2048
2048,2048,2048,2048,512,256,144,145,86,1604,19740,2144,1,0,736,736,2048
2048,2048,2048,2048,512,256,-127,-62,272,287358,-174195,174671,0,1,1259,558,2048
2048,2048,2048,2048,512,256,-91,-328,224,226978,-56601,2257,1,0,604,61,2048
2048,2048,2048,2048,512,256,288,-2,76,5687,-13337,2928,1,0,505,490,2048
2048,2048,2048,2048,512,256,-130,-27,471,199676,-178157,100018,0,1,1305,617,2048
2048,2048,2048,2048,512,256,-73,315,216,303,25640,2317,1,0,146,146,2051
2048,2048,2048,2048,512,256,21,203,303,952,22860,2656,1,0,424,424,2048
2048,2048,2048,2048,512,256,71,-124,339,2693,15719,2466,1,0,1138,1138,2048
2048,2048,2048,2048,512,256,-31,-352,155,120721,-508988,467016,0,1,388,57,2048
2048,2048,2048,2048,512,256,262,-242,214,185632,-50389,2801,1,0,792,258,2045
2048,2048,2048,2048,512,256,242,141,38,1270,21420,2424,1,0,568,568,2048
2048,2048,2048,2048,512,256,412,15,81,59644,-134149,2802,1,0,546,446,2048
2048,2048,2048,2048,512,256,159,198,48,1148,21590,2663,1,0,551,551,2048
2048,2048,2048,2048,512,256,127,140,238,59184,21350,2973,1,0,575,475,2048
2048,2048,2048,2048,512,256,53,435,128,53653,-120425,2745,1,0,325,250,2048
2048,2048,2048,2048,512,256,82,-237,194,255255,-85724,2981,1,0,837,382,2045
2048,2048,2048,2048,512,256,-186,225,341,684,23860,2505,1,0,324,324,2048
2048,2048,2048,2048,512,256,-45,-103,264,209183,-264633,139895,0,1,918,327,2045
2048,2048,2048,2048,512,256,-143,-328,190,289806,-129166,2997,1,0,838,54,2048
2048,2048,2048,2048,512,256,-39,316,203,1485,-3888,2567,1,0,140,135,2051
2048,2048,2048,2048,512,256,60,156,179,145224,21060,2880,1,0,604,304,2048
2048,2048,2048,2048,512,256,-151,-307,220,303503,-54679,2216,1,0,711,65,2048
2048,2048,2048,2048,512,256,-234,-157,359,503447,-18998,6535,0,0,1710,599,2048
2048,2048,2048,2048,512,256,115,85,494,1374,20600,2500,1,0,650,650,2048
2048,2048,2048,2048,512,256,60,324,221,212,26060,2849,1,0,104,104,2045
2048,2048,2048,2048,512,256,-184,-108,350,213584,-7233,2874,1,0,1162,552,2048
2048,2048,2048,2048,512,256,214,175,404,845,23130,2514,1,0,397,397,2048
2048,2048,2048,2048,512,256,237,299,354,98983,-17665,2854,1,0,419,197,2048
2048,2048,2048,2048,512,256,-352,23,259,2648,-5214,2719,1,0,344,337,2048
2048,2048,2048,2048,512,256,-54,70,123,1746,-92124,92124,0,1,743,743,2048
2048,2048,2048,2048,512,256,284,-185,317,1086,22070,2022,1,0,503,503,2048
2048,2048,2048,2048,512,256,118,336,374,64235,-48872,2887,1,0,236,92,2048
2048,2048,2048,2048,512,256,162,273,226,509,24750,2176,1,0,235,235,2048
2048,2048,2048,2048,512,256,-26,-156,292,3000,-26614,26614,0,1,1239,1239,2048
2048,2048,2048,2048,512,256,-260,-58,473,1120,21560,2995,1,0,554,554,2048
2048,2048,2048,2048,512,256,-120,-138,418,468341,-16225,2433,1,0,1646,326,2048
2048,2048,2048,2048,512,256,30,-346,133,116082,-678508,483274,0,1,309,25,2048
2048,2048,2048,2048,512,256,-402,-33,207,76820,-73211,2761,1,0,570,410,2051
2048,2048,2048,2048,512,256,285,238,73,3197,-13613,2758,1,0,319,308,2048
2048,2048,2048,2048,512,256,-19,177,353,1065,22189,2621,1,0,491,491,2048
2048,2048,2048,2048,512,256,81,-158,376,2353,16530,2668,1,0,1057,1057,2048
2048,2048,2048,2048,512,256,378,37,105,3125,-8169,2902,1,0,430,421,2048
2048,2048,2048,2048,512,256,392,126,76,26467,-824,2430,1,0,493,387,2048
2048,2048,2048,2048,512,256,296,-139,41,1365,20460,2585,1,0,664,664,2048
2048,2048,2048,2048,512,256,74,-213,376,2222,17320,2268,1,0,978,978,2048
2048,2048,2048,2048,512,256,242,-59,411,1480,20270,2687,1,0,683,683,2048
2048,2048,2048,2048,512,256,97,121,482,1310,21270,2635,1,0,583,583,2048
2048,2048,2048,2048,512,256,228,-30,107,1544,19580,2931,1,0,752,752,2048
2048,2048,2048,2048,512,256,-102,192,340,1088,22320,2946,1,0,478,478,2048
2048,2048,2048,2048,512,256,-63,-173,170,267285,-74239,2407,1,0,826,81,2048
2048,2048,2048,2048,512,256,-72,88,194,184452,20310,2902,1,0,679,179,2048
